G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.412, -10.514,-1162.628, 0.2899461, 0.8008693, 0.4782848,-0.2139700,0.1939343512058258,Enabled, 161.048,  32.518,-1173.114, 0.0040736,-0.0012178,-0.5832751, 0.8122635,0.34658706188201904,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.455, -10.501,-1162.606, 0.2901748, 0.8008125, 0.4783441,-0.2137402,0.18807116150856018,Enabled, 161.065,  32.512,-1173.112, 0.0041305,-0.0011552,-0.5832476, 0.8122831,0.33121955394744873,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.409, -10.483,-1162.584, 0.2906125, 0.8006527, 0.4785039,-0.2133861,0.18373750150203705,Enabled, 161.028,  32.520,-1173.122, 0.0040950,-0.0011856,-0.5832685, 0.8122683,0.337896466255188,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.428, -10.500,-1162.608, 0.2901369, 0.8008163, 0.4783439,-0.2137776,0.19030585885047913,Enabled, 161.043,  32.528,-1173.115, 0.0041049,-0.0011764,-0.5833200, 0.8122312,0.34180906414985657,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.452, -10.490,-1162.600, 0.2904334, 0.8007181, 0.4784341,-0.2135411,0.1873617023229599,Enabled, 161.094,  32.517,-1173.112, 0.0040002,-0.0012569,-0.5832717, 0.8122663,0.3336988091468811,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.414, -10.502,-1162.608, 0.2904087, 0.8007247, 0.4784137,-0.2135954,0.18610762059688568,Enabled, 161.035,  32.510,-1173.110, 0.0040769,-0.0012072,-0.5832303, 0.8122957,0.3380294144153595,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.425, -10.497,-1162.597, 0.2903524, 0.8007351, 0.4784231,-0.2136124,0.18520261347293854,Enabled, 161.041,  32.509,-1173.093, 0.0041160,-0.0011690,-0.5832700, 0.8122671,0.3444567918777466,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.448, -10.474,-1162.577, 0.2905123, 0.8006923, 0.4784911,-0.2134027,0.18251486122608185,Enabled, 161.062,  32.504,-1173.099, 0.0040962,-0.0012031,-0.5832067, 0.8123126,0.3310188055038452,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.427, -10.487,-1162.586, 0.2904886, 0.8007068, 0.4784526,-0.2134668,0.18350592255592346,Enabled, 161.022,  32.509,-1173.107, 0.0041474,-0.0011489,-0.5832185, 0.8123040,0.34269949793815613,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.428, -10.519,-1162.628, 0.2900227, 0.8008541, 0.4782828,-0.2139279,0.19550248980522156,Enabled, 161.057,  32.503,-1173.095, 0.0040641,-0.0012312,-0.5831929, 0.8123226,0.33663463592529297,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.441, -10.503,-1162.617, 0.2903076, 0.8007612, 0.4783778,-0.2136765,0.1892831027507782,Enabled, 161.046,  32.508,-1173.086, 0.0041225,-0.0011646,-0.5832028, 0.8123153,0.34536024928092957,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.429, -10.506,-1162.619, 0.2903073, 0.8007648, 0.4783690,-0.2136831,0.18885892629623413,Enabled, 161.037,  32.496,-1173.089, 0.0041120,-0.0011837,-0.5831649, 0.8123425,0.3408900499343872,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.431, -10.512,-1162.623, 0.2904968, 0.8006969, 0.4784133,-0.2135808,0.1883784681558609,Enabled, 161.040,  32.528,-1173.115, 0.0041233,-0.0011563,-0.5833054, 0.8122417,0.3383556306362152,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.445, -10.478,-1162.589, 0.2904556, 0.8007190, 0.4784544,-0.2134620,0.18007798492908478,Enabled, 161.049,  32.517,-1173.106, 0.0041135,-0.0011764,-0.5832643, 0.8122712,0.34007686376571655,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.429, -10.492,-1162.601, 0.2902898, 0.8007746, 0.4783913,-0.2136203,0.18518202006816864,Enabled, 161.055,  32.500,-1173.097, 0.0040343,-0.0012488,-0.5832101, 0.8123104,0.34369155764579773,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.433, -10.481,-1162.594, 0.2905809, 0.8006738, 0.4784731,-0.2134190,0.1833389699459076,Enabled, 161.070,  32.508,-1173.102, 0.0039847,-0.0012758,-0.5832077, 0.8123123,0.3428490459918976,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.441, -10.514,-1162.630, 0.2902465, 0.8007769, 0.4783392,-0.2137871,0.1916554719209671,Enabled, 161.081,  32.517,-1173.111, 0.0040182,-0.0012313,-0.5832543, 0.8122787,0.33772513270378113,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.430, -10.489,-1162.592, 0.2904780, 0.8007081, 0.4784423,-0.2134996,0.18571799993515015,Enabled, 161.039,  32.521,-1173.118, 0.0040931,-0.0011366,-0.5832933, 0.8122505,0.3414284586906433,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.421, -10.480,-1162.582, 0.2904074, 0.8007234, 0.4784454,-0.2135314,0.18273583054542542,Enabled, 161.044,  32.515,-1173.108, 0.0040722,-0.0012105,-0.5832445, 0.8122855,0.336266428232193,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled, 135.447, -10.498,-1162.609, 0.2902974, 0.8007607, 0.4783943,-0.2136552,0.19131478667259216,Enabled, 161.052,  32.514,-1173.107, 0.0041518,-0.0011353,-0.5832751, 0.8122633,0.33695870637893677,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.189, -26.354,-1149.056, 0.3779880, 0.7557372, 0.4597990,-0.2730772,0.13531021773815155,Enabled, 161.048,  32.540,-1173.130, 0.0040514,-0.0012249,-0.5833504, 0.8122095,0.33578023314476013,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.192, -26.360,-1149.062, 0.3781418, 0.7556558, 0.4598535,-0.2729978,0.1426389515399933,Enabled, 161.046,  32.523,-1173.109, 0.0040832,-0.0012344,-0.5832651, 0.8122707,0.3406405448913574,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.191, -26.343,-1149.054, 0.3783891, 0.7555315, 0.4599794,-0.2727868,0.13539348542690277,Enabled, 161.036,  32.533,-1173.112, 0.0041479,-0.0011565,-0.5833120, 0.8122368,0.33010923862457275,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.184, -26.347,-1149.059, 0.3781993, 0.7556214, 0.4599023,-0.2729312,0.13758376240730286,Enabled, 161.045,  32.541,-1173.119, 0.0040662,-0.0012481,-0.5833437, 0.8122143,0.335008829832077,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.194, -26.345,-1149.044, 0.3781516, 0.7556554, 0.4598756,-0.2729481,0.1370600014925003,Enabled, 161.042,  32.538,-1173.111, 0.0041059,-0.0011918,-0.5833395, 0.8122172,0.33952757716178894,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.188, -26.347,-1149.050, 0.3781273, 0.7556581, 0.4598722,-0.2729802,0.13500729203224182,Enabled, 161.054,  32.540,-1173.127, 0.0040568,-0.0012490,-0.5833430, 0.8122149,0.3421649932861328,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.188, -26.346,-1149.037, 0.3780333, 0.7557079, 0.4598422,-0.2730230,0.13688893616199493,Enabled, 161.043,  32.516,-1173.098, 0.0041047,-0.0012065,-0.5832404, 0.8122883,0.32321733236312866,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.187, -26.352,-1149.060, 0.3782591, 0.7555905, 0.4599163,-0.2729103,0.13612300157546997,Enabled, 161.067,  32.535,-1173.119, 0.0040121,-0.0012922,-0.5833262, 0.8122271,0.3400541841983795,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.190, -26.356,-1149.052, 0.3781168, 0.7556728, 0.4598450,-0.2729999,0.14149850606918335,Enabled, 161.042,  32.526,-1173.108, 0.0040666,-0.0012187,-0.5832940, 0.8122500,0.3353666663169861,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.206, -26.337,-1149.027, 0.3782234, 0.7556395, 0.4599024,-0.2728477,0.13125935196876526,Enabled, 161.036,  32.544,-1173.115, 0.0041296,-0.0011890,-0.5833672, 0.8121971,0.33833184838294983,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.185, -26.356,-1149.056, 0.3781462, 0.7556368, 0.4598745,-0.2730091,0.14431367814540863,Enabled, 161.032,  32.532,-1173.109, 0.0041623,-0.0011771,-0.5832783, 0.8122609,0.32635271549224854,
G0 X176 Y368 Z368 A-12 B-23 C0\n,11,23,23,-12,-23,0,PartiallyOutOfVolume, 130.176, -26.332,-1149.034, 0.3783365, 0.7555524, 0.4599839,-0.2727945,0.13081645965576172,Enabled, 161.038,  32.539,-1173.126, 0.0040891,-0.0012168,-0.5833457, 0.8122128,0.34073641896247864,
