G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.229, 259.004,-1438.994, 0.0495159,-0.7855631,-0.6156548, 0.0375219,0.3526136875152588,Enabled,  98.723, 304.053,-1436.852, 0.0099729, 0.0109668,-0.7348936, 0.6780205,0.26664018630981445,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.153, 259.009,-1439.038, 0.0501391,-0.7854990,-0.6156381, 0.0383042,0.3474837839603424,Enabled,  98.628, 304.096,-1436.844, 0.0100635, 0.0110710,-0.7350344, 0.6778647,0.2633499801158905,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.209, 258.983,-1439.017, 0.0489727,-0.7856098,-0.6156596, 0.0371773,0.3491343855857849,Enabled,  98.652, 304.062,-1436.840, 0.0101021, 0.0111376,-0.7349774, 0.6779248,0.2633155882358551,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.216, 258.985,-1438.974, 0.0493177,-0.7855549,-0.6156867, 0.0374306,0.3504582345485687,Enabled,  98.747, 304.044,-1436.852, 0.0098951, 0.0108782,-0.7349074, 0.6780079,0.26357778906822205,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.141, 258.996,-1438.998, 0.0495400,-0.7855300,-0.6156855, 0.0376796,0.350750595331192,Enabled,  98.626, 304.077,-1436.850, 0.0100325, 0.0110815,-0.7350020, 0.6779001,0.2639222741127014,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.230, 259.006,-1439.074, 0.0485830,-0.7856282,-0.6156710, 0.0371110,0.35544687509536743,Enabled,  98.678, 304.046,-1436.821, 0.0100854, 0.0110900,-0.7348801, 0.6780314,0.2647561728954315,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.224, 259.006,-1439.125, 0.0492878,-0.7855734,-0.6156402, 0.0378460,0.34968000650405884,Enabled,  98.665, 304.063,-1436.836, 0.0101285, 0.0111486,-0.7349275, 0.6779784,0.2638358175754547,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.146, 259.026,-1439.184, 0.0504365,-0.7854479,-0.6156338, 0.0390236,0.34576061367988586,Enabled,  98.626, 304.054,-1436.833, 0.0100452, 0.0110866,-0.7348893, 0.6780221,0.25911298394203186,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.217, 259.003,-1438.950, 0.0482714,-0.7856154,-0.6157516, 0.0364454,0.3542560040950775,Enabled,  98.686, 304.058,-1436.838, 0.0100981, 0.0111089,-0.7349511, 0.6779540,0.26601600646972656,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.192, 259.008,-1439.161, 0.0506541,-0.7854269,-0.6156397, 0.0390717,0.3477173447608948,Enabled,  98.703, 304.070,-1436.867, 0.0099423, 0.0109693,-0.7349937, 0.6779123,0.2615131735801697,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.169, 259.019,-1439.099, 0.0492690,-0.7855573,-0.6156721, 0.0376858,0.35175326466560364,Enabled,  98.679, 304.056,-1436.860, 0.0098800, 0.0108893,-0.7349262, 0.6779877,0.2646099627017975,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.247, 259.034,-1439.158, 0.0498639,-0.7854967,-0.6156580, 0.0383887,0.3472200632095337,Enabled,  98.750, 304.078,-1436.857, 0.0099077, 0.0109080,-0.7349775, 0.6779314,0.2652302384376526,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.205, 259.036,-1439.151, 0.0498481,-0.7854724,-0.6156870, 0.0384432,0.35073214769363403,Enabled,  98.674, 304.066,-1436.842, 0.0100152, 0.0110248,-0.7349501, 0.6779575,0.2629547119140625,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.156, 259.045,-1439.077, 0.0486647,-0.7854928,-0.6158235, 0.0373390,0.35180649161338806,Enabled,  98.601, 304.060,-1436.813, 0.0101669, 0.0112147,-0.7349296, 0.6779745,0.2641187906265259,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.216, 259.029,-1439.111, 0.0494584,-0.7854192,-0.6158056, 0.0381324,0.34516245126724243,Enabled,  98.700, 304.028,-1436.827, 0.0100832, 0.0110857,-0.7348319, 0.6780836,0.2568604648113251,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  77.172, 259.031,-1439.074, 0.0490467,-0.7854706,-0.6158001, 0.0376904,0.34833985567092896,Enabled,  98.653, 304.040,-1436.839, 0.0100112, 0.0110593,-0.7349116, 0.6779988,0.26183611154556274,
