G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.411, -67.497,-1340.999, 0.1315584,-0.6580699,-0.7385979, 0.0641061,0.26109224557876587,Enabled,  76.559, -25.134,-1344.790, 0.0147099, 0.0228681,-0.6928421, 0.7205765,0.22306808829307556,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.419, -67.506,-1341.022, 0.1319012,-0.6580018,-0.7385617, 0.0645157,0.2702084183692932,Enabled,  76.572, -25.152,-1344.790, 0.0146598, 0.0228125,-0.6927626, 0.7206557,0.2231597602367401,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.379, -67.488,-1340.941, 0.1312818,-0.6581513,-0.7386228, 0.0635469,0.2703227996826172,Enabled,  76.559, -25.148,-1344.809, 0.0145482, 0.0227354,-0.6927409, 0.7206813,0.2227485626935959,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.407, -67.491,-1341.027, 0.1318277,-0.6579754,-0.7385996, 0.0645016,0.2636984884738922,Enabled,  76.618, -25.136,-1344.811, 0.0145125, 0.0226839,-0.6928030, 0.7206239,0.2248792052268982,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.396, -67.489,-1341.023, 0.1311589,-0.6581331,-0.7386382, 0.0638096,0.2636459767818451,Enabled,  76.593, -25.144,-1344.810, 0.0145486, 0.0227252,-0.6927707, 0.7206530,0.22522489726543427,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.348, -67.498,-1341.097, 0.1323788,-0.6578246,-0.7385498, 0.0654734,0.265603244304657,Enabled,  76.520, -25.149,-1344.782, 0.0146749, 0.0228487,-0.6927730, 0.7206442,0.22143468260765076,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.354, -67.507,-1341.154, 0.1325042,-0.6576990,-0.7386041, 0.0658678,0.2619433104991913,Enabled,  76.639, -25.157,-1344.812, 0.0144752, 0.0226464,-0.6927811, 0.7206469,0.22282110154628754,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.327, -67.503,-1341.176, 0.1319095,-0.6578420,-0.7386411, 0.0652146,0.26025599241256714,Enabled,  76.540, -25.142,-1344.796, 0.0147029, 0.0228602,-0.6928016, 0.7206159,0.22595199942588806,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.298, -67.501,-1341.128, 0.1315681,-0.6579122,-0.7386937, 0.0645984,0.2637018859386444,Enabled,  76.511, -25.155,-1344.784, 0.0147583, 0.0229139,-0.6927172, 0.7206941,0.223069965839386,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.381, -67.499,-1341.140, 0.1317866,-0.6579054,-0.7386439, 0.0647916,0.2627728283405304,Enabled,  76.539, -25.131,-1344.782, 0.0148206, 0.0229569,-0.6928214, 0.7205913,0.22485285997390747,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.324, -67.490,-1341.098, 0.1318681,-0.6578597,-0.7386570, 0.0649405,0.25801339745521545,Enabled,  76.532, -25.138,-1344.786, 0.0147162, 0.0228571,-0.6927908, 0.7206260,0.22429533302783966,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.343, -67.518,-1341.060, 0.1314506,-0.6579802,-0.7386878, 0.0642120,0.26420167088508606,Enabled,  76.551, -25.152,-1344.787, 0.0146531, 0.0227875,-0.6927620, 0.7206573,0.22189049422740936,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.345, -67.535,-1341.105, 0.1318442,-0.6578299,-0.7386858, 0.0649631,0.260181725025177,Enabled,  76.596, -25.152,-1344.803, 0.0146018, 0.0227557,-0.6927934, 0.7206291,0.22381435334682465,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.317, -67.526,-1341.042, 0.1313537,-0.6579728,-0.7387255, 0.0640510,0.2693708837032318,Enabled,  76.520, -25.161,-1344.786, 0.0147436, 0.0228752,-0.6927341, 0.7206794,0.224442258477211,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.340, -67.514,-1341.108, 0.1321733,-0.6578003,-0.7386405, 0.0651081,0.2708597779273987,Enabled,  76.584, -25.135,-1344.812, 0.0145487, 0.0227295,-0.6928091, 0.7206159,0.22577175498008728,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.382, -67.513,-1340.963, 0.1320256,-0.6578759,-0.7386487, 0.0645506,0.2700832486152649,Enabled,  76.562, -25.159,-1344.786, 0.0147241, 0.0228514,-0.6927202, 0.7206940,0.223383367061615,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.303, -67.509,-1341.037, 0.1318583,-0.6578560,-0.7386759, 0.0647824,0.25823524594306946,Enabled,  76.562, -25.133,-1344.816, 0.0145639, 0.0227164,-0.6927955, 0.7206290,0.22547468543052673,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.335, -67.546,-1340.878, 0.1315774,-0.6579008,-0.7387744, 0.0637670,0.2667708396911621,Enabled,  76.594, -25.129,-1344.822, 0.0145505, 0.0226898,-0.6928321, 0.7205949,0.22436010837554932,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.335, -67.555,-1340.832, 0.1317998,-0.6578234,-0.7387887, 0.0639413,0.27397727966308594,Enabled,  76.552, -25.166,-1344.786, 0.0147471, 0.0228770,-0.6927305, 0.7206827,0.22598803043365479,
G0 X0 Y0 Z0 A0 B0 C0\n,0,0,0,0,0,0,Enabled,  50.280, -67.525,-1340.866, 0.1324801,-0.6576608,-0.7387102, 0.0651044,0.2673991918563843,Enabled,  76.546, -25.124,-1344.812, 0.0146067, 0.0227526,-0.6928752, 0.7205504,0.22433091700077057,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.810,-122.832,-1320.828, 0.0434275,-0.6435483,-0.7497036, 0.1480001,0.22186243534088135,Enabled,  76.556, -25.165,-1344.742, 0.0147697, 0.0228056,-0.6927772, 0.7206397,0.22255882620811462,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.703,-122.860,-1320.746, 0.0438993,-0.6433898,-0.7497466, 0.1483323,0.22469915449619293,Enabled,  76.476, -25.123,-1344.745, 0.0148754, 0.0229023,-0.6928759, 0.7205395,0.2235654592514038,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.675,-122.875,-1320.806, 0.0429530,-0.6434422,-0.7499338, 0.1474327,0.22208575904369354,Enabled,  76.496, -25.109,-1344.769, 0.0147977, 0.0228512,-0.6928781, 0.7205406,0.22850552201271057,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.696,-122.907,-1320.775, 0.0438668,-0.6432910,-0.7497979, 0.1485111,0.22533203661441803,Enabled,  76.545, -25.147,-1344.732, 0.0148114, 0.0228133,-0.6927540, 0.7206609,0.22556820511817932,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.665,-122.910,-1320.759, 0.0437467,-0.6433445,-0.7497992, 0.1483079,0.22208857536315918,Enabled,  76.530, -25.140,-1344.764, 0.0146607, 0.0226971,-0.6927747, 0.7206477,0.22495268285274506,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.731,-122.904,-1320.683, 0.0422414,-0.6435812,-0.7500954, 0.1462048,0.22615908086299896,Enabled,  76.503, -25.124,-1344.758, 0.0148249, 0.0228518,-0.6928757, 0.7205424,0.22598914802074432,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.727,-122.947,-1320.786, 0.0430804,-0.6434199,-0.7499165, 0.1475810,0.2251429706811905,Enabled,  76.556, -25.152,-1344.754, 0.0147399, 0.0227752,-0.6928126, 0.7206073,0.22712448239326477,
G0 X496 Y1072 Z1072 A0 B-60 C-69\n,31,67,67,0,-60,-69,Enabled,  38.629,-122.919,-1320.690, 0.0432111,-0.6433448,-0.7500125, 0.1473820,0.2270994335412979,Enabled,  76.453, -25.142,-1344.742, 0.0149046, 0.0229065,-0.6927837, 0.7206275,0.22358012199401855,
